transaction_id,product_id,quantity,amount_price,sales_date
de023ba4-10f7-4dbb-89e9-19c4402afedd,2,14,74.39,2024-07-06
75cd6639-9f75-4040-a26e-d637b2877017,16,11,98.9,2024-05-25
b41c9b06-4935-43af-bf64-55a7365a3133,22,1,99.51,2024-02-11
239cc16d-e8d7-46f8-81f5-25a9083b0fd4,60,1,28.64,2024-03-14
79d73980-2f1d-44f9-9ef4-36c0bfbb29d1,70,6,56.62,2024-03-23
9a4294ce-c881-4053-b595-0a8e537ff77b,38,3,57.52,2024-06-20
acb218f2-8988-497c-99f8-6c476d3a8dea,57,10,13.13,2024-07-08
9ba05bee-f31a-4737-92bc-ef502fb732e7,9,4,74.84,2024-02-28
c00e130d-7e02-4da8-8e03-ab38938ac69d,73,11,87.2,2024-02-27
7128a47f-83f9-4dd1-96eb-9ea3f0f27bf3,2,4,21.62,2024-02-15
c03f181a-5874-40cb-8e69-fb31f5ad26ef,100,2,84.18,2024-04-07
c37281bf-015c-43e7-acff-54a07b1a3f4a,68,15,63.42,2024-06-27
2f025559-389c-4f83-9ac9-2ba8fc08e139,82,1,97.72,2024-04-01
7b9f0692-28d4-444a-8a28-4747e8f3599d,36,14,92.81,2024-05-24
8eb9dbb0-1dea-4d52-aa77-281be02eb70c,84,13,11.89,2024-01-08
3ad4716e-14dc-48c9-a3cf-4ef1bbc5355d,48,1,25.47,2024-02-06
7da19ffc-3f74-4acf-ba0a-2a3d3fe5ade7,14,8,12.08,2024-01-26
24eff973-2ddc-4450-a859-1b2ac75d9b99,11,14,10.58,2024-05-06
8fe73a54-b306-4ae2-b906-8d904da4b83b,21,5,55.17,2024-07-10
fa80e0e2-023f-4fbe-8a55-9680cb00478e,64,14,68.17,2024-05-09
1a7bb248-0391-404d-bdc2-18b596b33546,47,13,66.19,2024-02-03
03056820-0b5d-4143-92d2-d66fb319748e,82,19,30.1,2024-02-25
b35ec6ec-d3c4-41d8-8947-755c614a9bd0,25,8,11.29,2024-07-12
d1a659c8-46e8-4b09-b4bf-b25ffb3f1122,31,10,88.88,2024-06-29
e8829efa-3c01-4034-b266-6bcf82e57f8b,93,8,79.39,2024-04-20
787da5d1-0d6f-4325-b4ed-6cafa746619a,77,3,30.69,2024-06-29
d0808725-6eee-40e6-8c22-29ef8e661a96,52,6,93.8,2024-07-17
56cc1d33-6244-48fc-ac1c-760550ee27df,76,16,75.17,2024-03-26
6e6d756d-2aba-48d7-829e-41f0da830e6f,47,2,92.76,2024-06-05
726097d0-f89c-4016-83f7-ce6e229c402e,40,13,26.81,2024-01-07
8968693f-8670-40af-bf5a-b78e6a20bc6e,9,2,82.91,2024-06-11
6e1f014f-2322-47a8-a5c4-0cc7000c0c9f,72,10,79.34,2024-01-02
2bbba11b-e569-41ca-82a0-b62fcfe86600,82,16,35.27,2024-06-24
1e1e7c25-0365-411d-82fc-0f090045ae7d,19,6,97.46,2024-07-19
8348164f-a27c-4a84-8916-d34521a85db5,98,5,21.39,2024-04-04
f5bf6ee0-fbbe-4423-b95d-beaf7db85fad,77,9,22.73,2024-04-04
1fabcaba-dd40-48b8-811a-59a270e085a1,61,2,83.5,2024-06-23
717099a4-46ad-4852-9b7e-f194549066ff,98,7,72.45,2024-06-20
20843f46-fc6e-43b2-940a-9c79d80fccff,76,12,6.24,2024-02-29
fab49de8-e92e-4444-970b-06d71f8a131d,56,4,52.94,2024-07-21
678fdb4a-c4e5-4f44-a2ad-b5c0f3664d43,21,8,82.49,2024-05-02
cc738212-9ab8-40f6-bef3-1402d2e7d1e3,82,10,8.1,2024-06-28
4944c93d-3630-46b4-bb4e-ba38ece57336,67,14,81.53,2024-06-02
39f441ad-8cd6-451b-8519-86f227977754,82,14,80.39,2024-07-25
17225f76-4ceb-43d7-851b-699b84837883,62,1,21.46,2024-03-03
1ecfe9f3-e172-4f8d-bd2c-ab97b53e4ef6,49,13,45.08,2024-06-29
a216707b-ddb6-4338-8a95-564c7e6890ac,18,16,44.75,2024-06-24
f1befdee-5778-4423-aedf-815b97290edc,33,3,26.91,2024-04-13
6add3357-de59-4cd3-aa7f-3abb24877d9a,77,12,9.04,2024-04-02
89303a39-e49e-49e8-bfb7-97e1bad24cb1,89,6,86.76,2024-01-31
db7619ae-6636-439d-82c6-a51ae603aea7,42,13,55.54,2024-04-26
9e37b417-9ea5-4420-b0b7-2c5e608d2288,98,7,48.58,2024-02-20
3aef1517-32de-4acb-8852-1a5344f609da,25,4,60.89,2024-01-07
22774f12-0c6b-4587-9875-d026e52da307,52,1,11.6,2024-07-09
d153babc-b9b5-465a-a862-495b0f162cfc,8,5,50.97,2024-04-01
88ef3b37-4930-492f-b6d6-3ddb1c1d25ce,26,13,33.83,2024-07-03
183da5d5-dcbd-47c7-b8e0-eb864450a621,88,13,82.83,2024-05-06
b0e467f3-7276-4f08-b77b-0f60dc1105a1,36,6,26.96,2024-02-12
bf252118-d5f9-47af-95a8-b7198841e6aa,82,12,86.0,2024-02-03
e36ab492-b15d-4515-8cce-8c056c8ff766,64,16,11.11,2024-02-10
21cd720e-e718-4a14-9570-a41eaf8535a6,66,15,47.7,2024-04-04
265c7d5c-e117-4646-ac77-b6060b6f5215,68,4,35.19,2024-07-04
f6314fce-08b2-4d18-a869-04ff887ee5ec,45,11,27.44,2024-07-21
fe8f6671-1e8c-4dfa-bab4-d87eb860a032,60,3,61.3,2024-03-21
0a8f1859-e465-48f2-94de-8243a7865da4,36,7,86.38,2024-01-12
283c3cbc-e391-4be3-a12b-86ed15261f17,59,10,82.68,2024-06-16
d3a7b2b6-00a7-4247-a775-7b54a7ba070f,83,7,98.86,2024-01-07
3ea419d3-1093-40ac-a5b0-fd8adf6f13bd,7,19,35.75,2024-04-07
28b95e5f-8f2f-4d3e-9440-dc965150c7ce,66,14,34.24,2024-04-09
b5830d73-5069-4d74-af7c-6fa1be643938,15,4,84.48,2024-06-23
e31e35da-e524-4aa2-be78-70c10eaabd28,83,5,43.77,2024-05-02
e7a6c798-14e4-489a-ad54-d89ca6e094eb,43,13,26.3,2024-01-19
034396a4-9d58-415f-92de-83e4c31588ad,65,12,60.15,2024-01-17
3442f3ae-dda8-4008-ade3-73b0c1eebb1a,37,11,54.73,2024-07-01
43bd9919-5d6a-4d6f-a7f2-a99d80b56140,66,14,23.83,2024-03-29
0d5eb452-b621-4a5b-b764-27cb6a2a5f84,49,19,88.97,2024-06-17
39ed5c1e-e7f1-4a92-bf3b-0f4b43571474,7,16,73.54,2024-03-11
55969fea-8b1f-4562-8014-242170749122,89,5,51.36,2024-06-27
5907d046-8180-4368-99c0-84f3ae563c59,7,5,16.12,2024-03-02
4309d243-8ce0-42c2-900f-d6135862a6c9,5,12,42.19,2024-06-17
90db1e16-6c98-4663-b93f-f16bf9e09f4b,43,18,23.27,2024-05-24
3fd3be7e-cec3-4b87-985c-9f779ae54769,9,3,31.77,2024-06-21
fc583a1b-e613-4537-8425-5a66fc223e75,20,18,9.41,2024-04-16
ffa6e8a1-eedf-429b-a096-b44e1eb9453f,86,3,27.19,2024-06-20
4a6cc361-2b64-4a63-902d-de626beee7e5,78,13,9.84,2024-04-25
fac05672-732b-40df-a4da-cfafacad2477,7,8,88.78,2024-03-14
17fd7d7b-106b-41b2-9c28-688dce1f904a,73,7,78.73,2024-06-13
e00ade7b-f858-4339-8478-ad7325244399,47,6,45.56,2024-02-13
ac32dc8d-da89-4b7c-947f-61900b295811,83,19,22.35,2024-05-20
6b5215c7-3097-49bd-aca4-e00207a9b634,29,13,20.73,2024-03-24
ce7ee844-f1d0-4633-b04e-78c4c06b02a6,44,15,38.32,2024-05-12
6760713b-58cc-4ea1-938f-aefd376794ec,64,11,19.42,2024-01-26
64f3e382-3f86-4e25-9fff-f685b5f6a6a8,14,12,54.81,2024-07-10
4c664c60-217b-44c6-b111-5639c0510433,93,17,22.36,2024-06-01
f4a232cc-3f80-466b-b2dd-aa6e0ec8579e,59,13,73.99,2024-02-24
081b435b-2299-403c-8b2b-5fa6d3626331,91,11,87.66,2024-04-09
1cf02caf-6206-4d1a-96ee-36a10d42276a,64,18,63.1,2024-02-07
6f2ee67c-34c4-46a6-b8a7-500bbfd59675,99,18,24.01,2024-05-26
100c31fb-a019-4a34-8588-dfcd19fea6d1,31,16,18.74,2024-06-10
29c707c6-0b2d-423c-b810-a949f03af0e2,72,15,82.95,2024-04-28
fdfd8171-4c6f-483c-8332-e80f9ed0aa2d,29,2,42.01,2024-07-18
93de9d28-8985-4ed0-ac71-6f7258075b51,52,10,90.22,2024-03-05
82c8edf1-4bf5-472d-a702-7c54010a3606,9,17,13.1,2024-04-15
cb3edc79-3935-4ba8-8bbd-57f8a3be1539,42,4,39.12,2024-03-21
ad1c2073-04a0-4f6b-b13d-59c691492b94,40,16,15.65,2024-03-07
c7c852d7-f142-422c-be1d-13c37e6c0212,78,5,17.0,2024-01-27
e77a8989-e83c-493b-9a23-8653c16d84a4,1,14,76.55,2024-07-01
8716e6b0-e721-4455-a0dc-3efe66a3cf1a,78,3,85.33,2024-04-22
3202c68f-1a2f-4748-b212-837b7c476b41,56,19,60.79,2024-03-25
31db9445-d229-42e3-9b3e-46a137379f63,86,5,94.01,2024-05-13
85cb3802-6d47-498a-9e06-1262033a1c8a,13,7,33.98,2024-03-12
88791fb9-7243-4204-aeb8-76ea45cef60b,79,3,17.46,2024-03-09
109574c0-12e9-4e17-93a9-dbb22478ec4a,17,2,70.18,2024-06-05
79a93f02-c86e-4953-ac03-4bce044a3703,12,12,61.21,2024-05-09
55fe5094-7e99-4885-8717-97652568c600,8,17,31.75,2024-01-12
540a6cad-e48f-41e7-a736-3fbac9449068,89,13,62.03,2024-06-09
143ab775-c8ee-45c4-a7c9-71d13bcbfcb5,97,7,96.85,2024-05-14
d451bcf2-aab9-4cd9-982f-b34df44f5fe9,1,18,78.11,2024-06-14
81d46d47-c7eb-4439-b202-6fdc6dd53c3b,18,14,56.65,2024-02-24
9d39090e-6345-4f49-86ed-21ba9e62a65f,56,14,97.15,2024-06-07
7bfe3808-b3bd-4a23-9a0d-1a275d3253da,86,1,66.8,2024-04-13
f1d078b1-497f-42d7-b44f-ee1279cde9f7,26,4,22.09,2024-06-16
4a370db2-bf9a-4ac5-adfa-95836cf0669c,22,16,24.4,2024-06-23
9238f9f8-90c8-46a7-b716-48b55a1912a9,40,16,74.73,2024-01-09
eda0a389-1d9b-467f-a7cb-8ab238ca325b,27,7,31.04,2024-04-30
21e2397f-9728-4b8a-82ec-4e29da74ab84,81,11,72.34,2024-02-25
35252b26-fa10-4db0-91da-1640c9e35d2f,39,18,55.97,2024-06-14
8d241d8a-da31-4643-bbc0-958350cf73df,43,1,12.4,2024-07-05
0088be82-c9db-4ec1-9840-36a936113671,76,1,32.23,2024-01-23
851c3ea7-615b-4bb4-b937-891f29b95af1,71,10,32.74,2024-01-01
4773aa33-d217-4d01-8d12-c1a840d57b70,75,11,97.34,2024-05-01
2c2b417e-fc8b-4222-a391-b3ca32e2799a,23,9,31.55,2024-01-28
98394218-d02f-4f16-bd0f-25dd2271b3b6,96,9,13.03,2024-01-07
4453584d-1ee5-474e-880c-a0138798ccd1,29,4,19.53,2024-03-06
a84bb462-b8dd-4f9a-9c12-db975cf69dcb,93,2,46.59,2024-04-23
d8ea8fad-27e6-428c-8310-6ae90c82c7ac,100,13,7.41,2024-05-29
7f4a8f2e-284b-4a67-9285-a085e2174bdf,31,14,66.9,2024-04-17
e3d66f93-1814-484c-9642-34d35059f42e,65,5,33.43,2024-06-18
9b7dec9f-0636-40fb-809f-4cb17ba8c8f9,53,6,75.46,2024-07-24
54ad5567-ed6e-467e-aef4-1af2a71b84c1,43,5,59.11,2024-07-09
f205b26f-1c4c-48ed-8efa-91681736b33d,51,1,80.12,2024-07-21
8b010136-c43f-4338-a3e1-0536e78800e2,4,18,65.88,2024-02-07
0d8b6bc3-67a3-456d-b5f2-9e8799263198,26,11,76.83,2024-07-21
67ab3cd1-fcf0-463d-a47e-6013d4d4135a,55,1,87.52,2024-05-25
6f2cb486-8a35-474c-94a2-82d7f4bd426e,87,7,82.75,2024-01-11
e68c55fd-37ca-4a64-8488-04d4f3d05903,84,19,33.99,2024-06-25
c1144e42-47a6-4995-afd9-934ce8cda435,30,14,72.3,2024-03-28
fb59e1ce-43e5-412f-b293-d26e8692b16e,46,17,45.57,2024-03-18
ee8abcab-20b8-4d44-9eae-3aec9f2b48b8,96,19,51.72,2024-06-20
6607987b-318e-4bcf-ab6e-fca14fe50499,72,16,24.47,2024-02-08
ead094b4-60ba-46dc-9c99-4b9ee1d4058f,50,17,9.17,2024-05-27
d44ec030-1759-4d14-925f-b4e881b81d98,21,17,8.5,2024-02-12
0daf842a-5743-4630-b94a-bc2f54f6d47a,40,17,41.82,2024-06-08
02441ec8-1a2c-4570-888f-dccb2d4a9f26,86,9,60.53,2024-06-27
6aaa8cbc-32f4-42b7-88ad-8209fe710e2c,11,9,54.98,2024-01-16
ef6740d7-e81f-4c15-9038-accf4311fbc5,99,19,90.02,2024-05-22
857c2f1d-bfd2-4818-973a-8d33ae0c99d8,39,15,76.56,2024-05-24
08895860-e641-4abb-877f-d93f1d19449a,68,4,97.05,2024-05-05
7de1db51-fe7f-4849-aef8-6237f49c49f6,64,13,74.8,2024-02-09
4129560a-344c-4415-b41d-f7f1cccd914d,97,13,52.73,2024-02-01
057f964b-e8e7-4f7c-a75b-43657ad22e5d,28,9,47.0,2024-01-02
20f7a2af-8b4f-4001-9e03-51737b97b859,95,3,70.8,2024-06-15
47e3ac4b-1efb-4dbd-a756-e2ef2c78f34f,89,15,91.18,2024-06-15
461c5e83-ab6e-40c6-8498-eee360bd4d82,16,19,24.09,2024-03-27
0358d3e8-8dd8-4404-9380-f069b34bd247,21,13,59.76,2024-06-27
f9da401a-87a9-4abf-870f-321e934edfa9,91,14,39.36,2024-05-02
7f91a72f-595b-4f2f-af5e-7355ce50876f,94,2,30.23,2024-01-21
aba48e4c-9482-4c21-9cc5-30323386c30d,74,10,23.73,2024-01-14
5426dc84-a1d9-4b94-b5bb-1f619f9ab8af,24,14,38.24,2024-06-11
96ae35f9-e1cd-49ec-a34b-85c99b84821f,16,14,84.57,2024-05-04
e32ec60e-9a1d-4b29-8421-ef54f0c1cc3d,21,14,64.33,2024-03-08
3644ae6e-39ea-40bc-a717-d8d0e3bfe887,6,19,28.51,2024-03-20
0b0e3423-0658-483a-b0ee-6fbf87de201f,11,4,36.42,2024-02-17
0e64b503-7c6a-400c-96c4-8154707f64eb,20,19,64.77,2024-04-08
bb0c62aa-3209-40f2-964d-7d7cbb208e26,41,18,61.54,2024-03-22
3254e8ee-1d79-4084-aa4a-0c896e15b793,100,4,53.89,2024-06-28
223b2575-d6d1-441f-af95-0c692a32ad66,82,6,49.08,2024-01-08
efb0ed29-42d1-4f3a-8f3e-b1c9d22f98cb,5,5,36.81,2024-03-06
da5350cb-1906-4e10-9085-867db8651fde,87,16,84.55,2024-04-13
7d3df879-f2c9-4854-9da0-a3d2e594f169,37,8,10.24,2024-05-31
d834cbc8-0f3a-4d1c-9d70-ca1af36fdac9,62,10,89.28,2024-06-08
d80b0315-ca5a-4359-bf76-1632ae98652c,61,2,74.65,2024-05-12
862d2e2e-1d0c-4bcf-bd47-1cb6ed81bc08,52,10,35.61,2024-03-27
51f22b7e-26ee-4edd-8f1b-6184eb11abba,11,7,16.77,2024-04-17
1ef2cd04-96e2-44c9-a457-19efdfdd04a6,17,4,90.14,2024-03-20
306fe33e-8592-4a60-a59b-c689656df26b,48,9,15.71,2024-04-30
55ec5d70-9634-43d6-800f-f7b87434c273,32,6,56.28,2024-05-14
6c7a3841-69ce-4cf8-8283-83dd108da194,43,8,33.19,2024-04-05
35787842-70ee-4bbc-a9a6-c2689688dc0f,60,17,47.27,2024-03-05
bc39bd16-fdd4-4e32-ac94-71da20999daa,14,12,60.17,2024-04-14
6c52a143-304d-4e0d-85b7-6c57ff37a55d,10,7,80.3,2024-02-19
14f4c93d-b66d-4bec-8281-d56b22a83845,8,18,7.31,2024-03-31
a923343f-901e-4a71-85d3-80bc06362652,17,15,29.72,2024-03-28
79d13e32-aae6-44b9-8ea4-ae2991d28335,78,17,75.14,2024-05-02
6d80dacc-285a-4a4a-a789-39bf12b13d92,53,2,6.62,2024-01-02
e644c8db-3989-4189-bb5a-5167f71868d3,90,5,12.17,2024-04-18
2626cc1d-23fa-41a6-bcac-1d3914d8a20c,61,13,55.58,2024-02-03
ea265307-5142-46f0-8424-89db41eba7ba,82,18,31.54,2024-05-30
fecc4e33-4290-47e4-9786-13030e1189b6,61,17,72.04,2024-06-19
c9f82549-55c0-4b70-8b9e-79bc1dfcc717,8,11,71.37,2024-02-12
409e12fa-aed5-4e51-b1ab-5914d0d3395f,65,16,92.55,2024-05-30
3f8b600e-a6f9-41d3-baa7-298968be1ff7,85,7,92.99,2024-07-27
34819664-7c68-42bb-aa1b-e7332bfaa53c,7,2,28.38,2024-02-29
9e2501de-5e53-4913-a398-806d83bab16b,79,4,36.24,2024-05-03
4ec36c80-d092-4285-af65-03a460ba9abf,81,1,62.15,2024-05-23
a68249da-2505-4f32-8c1e-07ca5e412a98,26,18,99.87,2024-04-27
706f613d-01f5-4fb7-b084-77cc18523732,52,11,21.2,2024-02-19
af20038d-2f80-4de4-8fd8-6c80738929ea,95,11,80.99,2024-02-24
55dcdd5f-9415-41b9-b034-a7b8d1326499,51,11,69.2,2024-05-12
8357cf7d-92f2-44b3-a244-b836591c4be7,19,7,53.33,2024-06-28
e65f8903-9ee0-43dc-92b1-0e8c7076b394,3,1,29.36,2024-03-04
5f04ca1a-1f5e-4c47-a72e-42b0b59859ba,78,1,73.8,2024-04-16
5c2d3542-6db2-4046-aece-a89c5b0da95d,42,11,15.04,2024-02-03
cc7dbe1e-1ef3-49d2-81e3-1e572d7a177c,31,19,99.28,2024-03-18
1478b6ad-b3aa-40c9-a43e-6245d9404600,38,16,89.59,2024-04-28
515c08ca-96f6-47b0-848b-c2d5de78540c,80,4,14.12,2024-06-26
a78480ef-2e5f-48e0-852b-786c1e5a1008,60,17,14.42,2024-03-07
bae36274-bcb6-47d5-8ea6-592db6090835,60,6,15.17,2024-06-16
e2228f4c-89b7-415e-801e-1d068b14da04,27,6,87.57,2024-04-14
da68bd1c-5242-414a-9ca3-cc47fb508a47,18,11,19.89,2024-04-09
0a8031d3-1aa5-4850-8f83-4c8129cd3645,21,6,22.06,2024-05-28
afa60aea-ca2a-462d-b8ee-c443ac49e441,34,2,67.3,2024-07-10
4eb1f9ad-646b-44d0-893b-11ac78124194,10,2,13.38,2024-06-12
6e62d939-6a8f-45d5-b215-22f14f50ddec,9,6,79.44,2024-04-28
3f1746d5-9963-41cc-b90d-20317139eb47,67,10,12.29,2024-06-15
050bda7d-7aac-46a6-b58e-43b638cffeca,3,14,49.12,2024-01-16
28500539-c2be-4333-bb07-ce6bc2af0a96,14,11,55.08,2024-02-12
fd80fe75-4653-4c29-b025-17b6fc0435b0,9,11,95.95,2024-02-02
a104c110-d7d7-4579-a25e-2d153184d21d,36,2,57.29,2024-01-12
30b37867-3177-4d2b-96fc-4f220e2a3923,8,7,16.67,2024-03-15
f9ecfd92-55e5-4a98-a1e7-227c358df9f6,13,13,31.57,2024-02-16
7281efef-4012-46af-9d7d-940617b14c8a,39,19,33.27,2024-04-10
dde06e84-a5ab-4d63-b56f-afffef7ebcc6,73,14,78.68,2024-04-03
efb5ed4b-e7a4-45dc-b2e7-1780e09604bb,43,10,50.28,2024-07-05
aa4f8235-ac45-4a5e-b929-684013090a0c,71,7,48.05,2024-03-16
a110dc11-79c7-492e-b022-e0248b364d99,36,2,95.66,2024-03-29
0d3121b6-eed2-4992-b5ae-966f271bc6a7,92,3,66.93,2024-03-24
038be6df-a80d-4f83-8513-0b04417cc1a9,5,19,84.28,2024-02-13
22e92ada-913e-429e-9222-9a974027ed91,11,12,17.81,2024-02-20
f1119635-034e-44d2-99c8-7f68acfe7e2d,3,18,16.18,2024-02-17
5e1b2330-8c88-485d-af30-f077b227a3bf,65,2,91.52,2024-01-12
f0eb57ac-4867-4909-b8f8-c405f7398771,40,16,60.61,2024-04-12
2888c434-9925-4167-aa17-7355986b42bf,26,1,32.15,2024-06-19
61f8d12d-88da-4008-b2cc-18f6209765a1,25,10,65.79,2024-06-05
dc9eb5ac-10fb-4ce1-aeed-e65facd2fe87,61,9,88.07,2024-02-06
0d112296-4998-417a-b896-3a270496d471,35,9,73.1,2024-04-12
a8acc428-a4d8-4203-a4f0-e1d1b3d194e9,100,19,17.6,2024-01-11
52d434f0-cc90-45c2-a6c2-5e2ebf00673c,67,19,45.05,2024-07-20
7e4f8b9f-c2dd-4921-aca8-b1f6f51591fa,99,8,83.42,2024-05-22
eb386bd0-1a09-4e40-b6aa-e4d9cb542363,87,8,25.65,2024-06-12
782781ca-b83b-40ba-bfdb-00bacf598433,93,7,82.89,2024-07-10
56ea8b7b-ae9f-4aac-bb50-0645ee182924,43,15,34.38,2024-02-11
5fbfd95c-8352-4097-b046-1df73876f9e8,23,14,32.9,2024-05-25
01cdce64-c7f1-423a-83c7-b9a286ba4164,94,12,24.73,2024-04-30
be87fae5-ec83-411b-9d12-607ddc241405,96,2,33.22,2024-01-10
349acfc2-4ac0-482b-9a43-d46b7e28d6c7,55,19,15.22,2024-07-11
3cd925bc-aa65-4329-a783-86fa9f42f563,82,3,81.28,2024-06-04
e8b235d6-aeb6-405f-90b6-6e98b05d1f97,14,19,62.89,2024-06-15
4cd2d79d-ef12-4700-a837-8488f7148066,28,4,78.2,2024-07-09
5efaa511-5fd1-466b-95db-ab65041ffeb0,23,16,75.66,2024-01-09
7eaed3be-9433-4e88-8541-6836713e5640,72,14,17.14,2024-02-28
c42d1ef5-0526-46ab-a6a4-dd36a8ff5029,74,11,22.69,2024-04-01
17582660-43ca-4d63-a40e-ebea74cbd552,14,18,36.41,2024-04-22
b6a963c3-b4de-4ba2-bef5-66b09255b115,50,10,59.35,2024-06-14
a0ef4d70-22ca-4430-9777-1bf810899422,76,3,24.28,2024-02-15
ef95ac2e-2650-442c-8e86-b920037aaadc,22,18,70.59,2024-05-15
8eb276d0-7c34-401d-8a3a-ea65dca7c5bf,15,13,59.04,2024-06-26
390e887c-8900-45c7-98c1-0d57e461a1d3,30,9,8.61,2024-02-09
43b4903b-d67f-4976-8219-f700aa5b1f08,18,3,17.34,2024-03-12
97b80ae1-41f9-4a83-b027-3a87cbb1c56d,98,15,65.5,2024-03-08
e5d63479-24e5-4b44-af60-abaea56f316d,54,1,16.73,2024-03-20
077caaae-ee11-4869-856e-f01a86e7a941,84,13,15.47,2024-02-13
f291a6c7-202a-4423-aafb-33c5a2ba9ac1,84,6,27.57,2024-02-22
4a352054-9860-472c-9df9-07bbacddc932,16,6,15.66,2024-02-23
d67b0935-1e5f-4142-831c-1f570e3205a6,47,17,27.58,2024-07-13
adb34d7d-952b-40e7-8811-aefb58708b5d,53,16,23.24,2024-06-23
6c22bdfc-5ae5-46cd-b922-34bd219e4c5a,97,7,92.64,2024-07-14
9d846bab-94ce-402b-a492-0799ba04e020,51,12,91.97,2024-03-02
6ed83ab8-a962-4904-9390-2f5bc094b063,5,6,67.65,2024-05-24
bf3012c9-4045-4c62-9495-c1ac4d244613,32,16,52.27,2024-01-26
97aa2d66-ff2f-4c13-a751-b72761cf52ee,95,18,80.9,2024-01-03
456ef680-553f-451c-af4a-7e2fb48addd0,77,11,99.56,2024-01-20
1e61f753-e35f-4c56-a3a1-ec7fb931b94b,63,12,38.86,2024-01-15
2eb414ef-023f-454a-b6e7-9f82ab062e5b,71,10,22.98,2024-04-30
a62d5a78-22de-4ef2-b569-6b7cc5b6eb87,41,17,13.7,2024-02-19
70dc3735-19b0-48cd-9bba-3f13b329b661,27,16,78.44,2024-06-01
3eb35c61-f3c9-4c8e-aacf-6607476bee78,99,13,76.86,2024-06-15
fae3e2cb-0af1-4c26-a28d-448b66db52ed,24,2,19.04,2024-02-04
13dd98b5-66c0-4d74-99a2-e00d1e0d3415,39,4,6.96,2024-04-03
38a59f05-ebd8-46af-9f23-23339a45e93d,6,4,53.5,2024-05-20
6a5e8256-e23e-4d11-a35c-c03d43af8412,29,16,52.88,2024-07-21
8ee9a1c3-a9fd-4bd2-a9ae-669722a272f4,48,9,69.37,2024-05-14
fe9cd993-5320-45e3-bf57-65f094490a2c,42,6,19.16,2024-06-23
d4537e62-af9c-4e67-a7ca-4cb0e257f3f0,65,7,12.85,2024-03-28
3c5945cd-c407-421c-84d3-118f8db3aae7,97,9,25.07,2024-06-26
ca66d5ba-d2ae-47ed-a985-c62bff09f8ba,97,6,12.51,2024-07-27
d67e3360-1740-4156-82b8-c399546030e9,72,1,95.49,2024-05-18
8606c496-9171-49d8-85e5-2b94ec2cd29e,37,2,82.83,2024-01-01
e4587744-c10b-428d-9caa-2e71fb5a0499,51,14,47.76,2024-06-13
aac388d4-4a16-4787-a4d8-1f9197bb19b8,92,9,99.72,2024-03-26
9fd04835-f15d-43e2-b4c0-7dae8958282c,39,8,82.84,2024-05-16
609303f3-8010-4469-afe3-656c4e4b6c44,79,8,61.15,2024-03-30
55df00c6-73d8-43e7-894b-3d39bbbb1778,34,5,94.88,2024-01-04
bdd459f9-b33e-4940-be4f-51cd11730b54,27,17,32.1,2024-02-10
1170ae1a-3cbe-49e7-b38c-d830ef462b2c,32,8,19.69,2024-06-05
a2578e17-cf0f-4efb-9614-0b8c837408f5,80,6,19.69,2024-04-19
fef2eb22-c77a-47c0-bb82-e5db98c85d1d,47,19,7.62,2024-01-15
ed8238a1-7de8-42e8-9a62-39846209c231,51,14,21.66,2024-06-25
48e967bc-c51a-492e-b5be-6d949c4873fd,7,14,94.32,2024-05-04
13b690ff-f91c-4ed1-be00-aafef783db72,62,9,86.36,2024-05-04
4486a7ed-767d-4d03-89c1-1e33e8f973fc,80,4,76.48,2024-02-09
15c57498-62ef-41f8-9968-3be8de9bd9f6,34,5,20.51,2024-01-14
c274e389-ec66-4e5c-aca0-b3451bc6507d,57,14,70.29,2024-01-15
0d271ee1-db50-44b6-bc05-07e40021ae2b,4,9,40.0,2024-02-08
f9889a37-556a-40f4-be74-ca0439f8204f,61,13,25.97,2024-06-17
82490a58-f656-4a1c-934f-9d143e7e61e1,11,15,98.19,2024-06-26
aeff4aa7-557f-4c33-880b-687f558802e8,63,11,44.23,2024-03-24
0772e6eb-1a9c-4e32-9e48-71ff08b4ecf2,69,9,96.79,2024-07-11
66ac325d-4812-4fe3-b126-132332f9f93c,56,15,14.01,2024-06-26
d06f5b91-3cda-4f4b-bf75-ff4b19ce2f71,92,12,81.55,2024-03-18
78d8af0b-2ce7-4406-b4c9-49d734250e00,73,4,69.26,2024-07-10
9d891e94-5a99-45db-8221-c4e0c055ea9e,21,18,5.43,2024-03-03
eae7d6d9-b888-4005-82f4-d0b0d55c4e5e,39,5,18.91,2024-07-16
0716a6ea-0061-4e76-9def-74ab7f002c6a,3,17,10.37,2024-02-02
c95bbd7e-cc19-45f6-a1a4-d69f9b52583d,66,18,73.44,2024-05-27
3cf021fb-4327-4cb6-a85b-36b951dd84f5,89,3,23.27,2024-02-11
8e08cb80-1823-426c-b984-3bcb7c9f36ce,37,8,25.48,2024-01-29
adb0db60-242e-4d71-8174-d18addd9e783,100,4,20.73,2024-02-04
70bdfa73-2bd4-47bd-a789-9290e6b0b82f,50,19,97.08,2024-02-07
1883589b-bdff-4ad1-aff8-95dcf20fb383,19,8,27.12,2024-07-06
0dc00398-0eb9-4f03-a0e5-b67c49acb719,68,6,24.05,2024-06-23
04266274-8f35-419b-a5a7-98d125ed1926,42,13,55.3,2024-01-22
30bc5b7b-b4d7-4450-b38c-a4129d7d8c2f,27,17,36.81,2024-01-21
